EmployeeID,HireDate,TerminationDate,Status,Age,Gender,MaritalStatus,Department,JobRole,ManagerID,Location,OfficeType,Education,EducationField,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,SalaryChangePercent,PerformanceRating,LastPerformanceDate,JobSatisfaction,WorkLifeBalance,OverTime,NumTrainingsLastYear,CommuteTimeMins,NumberOfProjects,LeaveDaysLastYear,EngagementScore,Attrition
E11283,2013-07-14,,Active,33,Female,Single,Operations,Engineer,M105,London,On-site,Bachelor's,Marketing,2,2,1,2,6327,10,4,2023-02-05,4,2,No,1,98,14,19,94,0
E11284,2014-06-29,,Active,41,Male,Widowed,R&D,Clerk,M137,Chennai,On-site,Master's,Finance,10,2,1,7,6456,15,3,2023-05-03,4,4,No,7,54,7,16,79,0
E11285,2017-05-06,,Active,22,Female,Married,HR,Executive,M123,Remote,Remote,Master's,Finance,2,4,7,3,8266,2,3,2023-07-03,1,2,No,0,7,9,23,74,0
E11286,2012-09-14,,Active,42,Male,Married,Finance,Analyst,M142,New York,On-site,Bachelor's,Operations,10,6,7,0,8201,-9,4,2023-01-03,4,3,Yes,1,119,10,11,67,0
E11287,2013-05-03,,Active,22,Female,Married,IT,Clerk,M127,Remote,Remote,Master's,Operations,6,4,5,8,12266,18,5,2023-02-25,2,3,Yes,4,74,11,16,85,0
E11288,2013-09-17,,Active,31,Male,Married,HR,Executive,M112,New York,On-site,Bachelor's,Finance,13,8,1,3,15232,-2,3,2023-10-22,5,4,Yes,5,106,13,21,58,0
E11289,2021-09-05,,Active,53,Male,Single,HR,Clerk,M110,Bangalore,Remote,Bachelor's,HR,5,5,1,1,16284,2,3,2023-06-17,5,3,No,4,68,12,14,67,0
E11290,2022-08-22,2023-03-10 00:00:00,Terminated,43,Female,Married,R&D,Analyst,M134,New York,Remote,Bachelor's,Technical,8,0,4,9,10615,14,1,2023-10-22,4,2,No,1,29,1,2,72,1
E11291,2021-04-28,,Active,39,Male,Divorced,IT,Manager,M133,Bangalore,On-site,Master's,Technical,8,8,0,2,15659,14,3,2023-04-18,4,5,No,2,60,4,15,61,0
E11292,2014-04-10,,Active,53,Male,Single,R&D,Engineer,M116,Remote,Remote,High School,Finance,8,2,7,5,13562,11,2,2023-03-08,5,4,No,9,45,3,5,60,0
E11293,2013-11-19,,Active,48,Female,Married,Finance,Analyst,M129,Remote,On-site,Bachelor's,Technical,12,7,6,8,4366,1,2,2023-12-22,1,5,No,3,63,6,13,50,0
E11294,2012-08-12,,Active,49,Female,Widowed,R&D,Analyst,M118,Chennai,Hybrid,Bachelor's,HR,3,2,7,5,12107,-10,4,2023-08-17,2,3,Yes,7,37,4,22,50,0
E11295,2012-09-10,2014-04-07 00:00:00,Terminated,39,Female,Married,Sales,Clerk,M127,Chennai,Remote,Bachelor's,Technical,14,7,5,3,16515,17,3,2023-04-04,4,3,No,0,79,5,17,54,1
E11296,2012-09-01,,Active,50,Male,Married,R&D,Executive,M107,Bangalore,Remote,Bachelor's,Technical,2,3,6,0,19468,2,5,2023-11-17,4,2,Yes,5,16,13,18,76,0
E11297,2021-04-26,,Active,39,Male,Married,Sales,Analyst,M136,Bangalore,Hybrid,Bachelor's,Finance,14,0,4,1,8031,11,4,2023-01-03,1,4,No,6,110,5,4,56,0
E11298,2020-11-16,,Active,29,Male,Divorced,HR,Engineer,M127,London,Hybrid,Bachelor's,Marketing,3,5,7,6,12687,16,3,2023-08-18,2,4,No,8,112,3,0,67,0
E11299,2012-07-02,,Active,52,Male,Widowed,Finance,Manager,M110,London,Remote,Master's,Marketing,2,6,4,2,17742,-3,4,2023-05-11,4,1,No,2,5,7,14,96,0
E11300,2022-06-16,,Active,55,Female,Widowed,Operations,Executive,M110,London,On-site,Bachelor's,HR,6,7,2,1,8239,-7,4,2023-02-06,2,2,No,9,72,13,18,68,0
E11301,2010-02-06,,Active,28,Male,Married,Sales,Manager,M111,Remote,Remote,Master's,Marketing,10,5,0,5,15078,11,3,2023-12-20,2,4,No,2,73,6,11,87,0
E11302,2019-04-11,,Active,57,Male,Single,Finance,Manager,M130,New York,On-site,Bachelor's,Operations,2,0,1,3,9544,0,3,2023-12-05,5,5,No,9,103,9,20,53,0
E11303,2014-09-08,,Active,39,Male,Single,R&D,Engineer,M103,Bangalore,Remote,Bachelor's,Finance,14,4,5,0,7457,13,3,2023-08-07,4,3,Yes,3,63,5,4,79,0
E11304,2018-04-09,,Active,59,Male,Single,Operations,Clerk,M129,Chennai,Remote,Master's,Marketing,0,8,0,8,19416,-5,3,2023-06-01,5,5,Yes,0,79,3,16,90,0
E11305,2012-03-06,,Active,30,Female,Divorced,R&D,Executive,M114,Bangalore,Remote,Bachelor's,Technical,7,2,7,8,17328,2,3,2023-07-17,2,3,No,6,34,5,8,54,0
E11306,2021-01-19,,Active,30,Female,Divorced,HR,Executive,M113,New York,Remote,Master's,Marketing,5,4,1,4,13988,9,3,2023-03-06,4,2,Yes,9,37,12,0,88,0
E11307,2022-11-02,,Active,29,Male,Married,R&D,Engineer,M119,Bangalore,Remote,High School,Finance,4,5,2,7,15907,12,4,2023-05-01,3,4,No,2,44,13,16,90,0
E11308,2018-07-09,,Active,56,Male,Married,Sales,Executive,M125,Chennai,On-site,Bachelor's,Technical,7,4,3,5,11462,-6,5,2023-12-05,3,3,No,4,89,11,19,68,0
E11309,2013-08-17,,Active,39,Male,Single,HR,Analyst,M110,Chennai,On-site,Bachelor's,Technical,10,3,4,6,15063,16,4,2023-05-02,1,2,No,6,26,12,20,98,0
E11310,2010-11-14,,Active,26,Female,Married,Finance,Technician,M115,New York,Remote,Bachelor's,Finance,7,1,2,5,11635,2,4,2023-11-26,5,5,No,4,29,10,3,53,0
E11311,2016-07-24,,Active,35,Female,Married,HR,Technician,M128,Chennai,On-site,Bachelor's,HR,2,4,4,6,14733,16,3,2023-06-09,2,3,No,5,102,9,24,54,0
E11312,2015-12-03,,Active,49,Male,Single,Finance,Technician,M140,Remote,Remote,High School,HR,2,9,7,2,15062,6,2,2023-07-09,3,4,No,3,111,5,1,67,0
E11313,2017-07-08,,Active,51,Female,Single,IT,Manager,M149,Chennai,On-site,Bachelor's,Finance,9,0,5,2,17094,8,3,2023-04-11,4,5,Yes,0,8,7,6,90,0
E11314,2014-05-11,2015-08-27 00:00:00,Terminated,25,Female,Married,Sales,Executive,M138,New York,On-site,Bachelor's,Finance,6,0,1,9,11339,8,3,2023-10-19,2,2,No,6,16,11,1,86,1
E11315,2018-07-09,,Active,41,Female,Single,Sales,Engineer,M107,New York,Remote,Bachelor's,Finance,2,7,5,2,11734,-10,1,2023-03-07,1,5,No,1,8,1,12,77,0
E11316,2020-10-05,,Active,46,Female,Widowed,Finance,Executive,M114,Bangalore,Remote,Bachelor's,Technical,8,3,1,9,13497,-7,3,2023-09-27,2,3,No,6,27,14,4,66,0
E11317,2015-06-20,,Active,49,Male,Single,R&D,Engineer,M130,Chennai,On-site,Bachelor's,Technical,7,0,6,5,5025,-9,4,2023-02-15,1,1,No,0,106,7,3,65,0
E11318,2013-08-05,,Active,33,Male,Divorced,Operations,Executive,M140,Chennai,On-site,Bachelor's,Finance,7,1,2,0,3368,1,3,2023-07-24,2,1,No,8,74,4,15,66,0
E11319,2013-07-09,,Active,23,Male,Single,R&D,Manager,M112,New York,On-site,Master's,Technical,8,4,3,8,17735,15,5,2023-11-02,4,4,No,9,62,11,2,96,0
E11320,2021-10-21,,Active,35,Female,Single,IT,Analyst,M128,Bangalore,On-site,Bachelor's,Operations,7,6,7,8,16070,-10,5,2023-11-13,5,2,Yes,3,114,5,24,76,0
E11321,2016-07-11,,Active,43,Other,Married,Finance,Technician,M114,Bangalore,On-site,Bachelor's,Finance,3,4,3,3,9168,1,3,2023-01-27,3,4,No,8,101,8,16,76,0
E11322,2018-11-14,,Active,52,Male,Married,IT,Technician,M101,Remote,Remote,Bachelor's,Technical,6,9,4,1,13344,2,3,2023-11-06,2,3,No,2,109,8,23,50,0
E11323,2015-11-10,,Active,44,Male,Married,Finance,Executive,M104,Remote,Hybrid,Bachelor's,HR,13,5,1,6,3779,-5,3,2023-01-29,2,2,No,1,39,5,11,94,0
E11324,2014-09-01,,Active,41,Male,Single,IT,Manager,M149,New York,On-site,Bachelor's,Finance,5,6,1,6,18224,-4,3,2023-09-26,4,1,No,4,62,2,7,76,0
E11325,2010-12-29,,Active,59,Male,Single,Finance,Technician,M118,Bangalore,On-site,Bachelor's,Finance,0,2,7,5,12675,18,3,2023-01-25,4,5,Yes,2,101,14,0,84,0
E11326,2017-02-17,,Active,25,Male,Married,Sales,Executive,M136,Bangalore,Remote,Bachelor's,Finance,11,9,3,7,10666,9,4,2023-12-10,3,5,No,5,118,6,8,86,0
E11327,2014-09-13,,Active,36,Female,Single,IT,Clerk,M132,Remote,Hybrid,Bachelor's,Marketing,4,4,6,2,14632,-6,4,2023-04-10,2,3,No,3,10,6,2,97,0
E11328,2022-03-10,,Active,45,Male,Single,IT,Executive,M128,Remote,On-site,Bachelor's,Finance,1,7,1,1,7169,-2,3,2023-10-09,4,3,Yes,3,11,1,5,99,0
E11329,2021-09-26,,Active,46,Male,Married,Finance,Engineer,M128,New York,On-site,High School,HR,8,5,5,9,12267,2,3,2023-02-17,5,2,No,9,25,5,7,83,0
E11330,2020-03-27,,Active,22,Female,Single,HR,Technician,M138,Bangalore,On-site,Bachelor's,Technical,14,1,1,0,16085,3,4,2023-06-13,1,1,No,4,19,14,12,50,0
E11331,2016-10-05,,Active,28,Male,Single,HR,Technician,M132,New York,On-site,High School,Finance,10,8,2,2,14872,-3,3,2023-07-27,1,5,No,5,70,4,3,76,0
E11332,2011-07-11,,Active,52,Male,Single,Sales,Clerk,M108,Remote,Remote,Bachelor's,Operations,14,1,3,7,12231,5,5,2023-03-15,4,2,No,9,91,12,8,73,0
E11333,2012-04-05,,Active,33,Male,Widowed,R&D,Analyst,M125,Chennai,Hybrid,High School,Technical,14,5,6,7,7622,3,3,2023-02-26,3,2,Yes,9,71,14,4,70,0
E11334,2017-09-09,,Active,26,Female,Single,R&D,Executive,M147,Remote,Remote,Bachelor's,HR,12,1,3,6,8206,18,3,2023-04-01,4,2,No,9,16,12,11,89,0
E11335,2022-05-19,,Active,59,Female,Divorced,Sales,Analyst,M120,Bangalore,Hybrid,Bachelor's,Marketing,2,9,7,1,5273,7,3,2023-07-13,4,4,No,5,53,12,10,67,0
E11336,2017-06-12,,Active,33,Male,Single,R&D,Executive,M133,New York,On-site,Bachelor's,HR,11,6,7,2,19034,19,3,2023-07-19,1,2,No,6,83,1,13,54,0
E11337,2019-08-10,,Active,39,Female,Married,Operations,Clerk,M130,Bangalore,Hybrid,Master's,Marketing,14,0,7,6,17464,-1,5,2023-01-09,4,2,No,6,66,8,11,90,0
E11338,2020-03-30,2022-07-10 00:00:00,Terminated,23,Male,Single,Operations,Analyst,M137,Remote,On-site,Bachelor's,Technical,14,3,5,7,19887,8,4,2023-11-29,3,2,No,3,37,8,19,67,1
E11339,2014-04-24,,Active,31,Female,Married,Operations,Manager,M116,Remote,On-site,Bachelor's,Marketing,11,7,6,8,3325,5,4,2023-09-01,1,2,Yes,5,114,2,4,92,0
E11340,2020-12-12,,Active,36,Female,Married,Operations,Clerk,M125,London,Remote,Bachelor's,Technical,6,8,5,5,12772,-2,4,2023-03-13,1,4,No,3,65,10,24,96,0
E11341,2015-10-31,,Active,51,Female,Married,Finance,Executive,M138,Remote,On-site,High School,HR,1,9,0,9,7887,10,3,2023-10-10,1,3,No,1,17,11,12,94,0
E11342,2016-07-31,,Active,38,Male,Married,HR,Engineer,M142,Bangalore,On-site,High School,HR,6,2,5,2,13552,-10,1,2023-02-15,5,4,No,7,17,14,22,92,0
E11343,2019-02-12,,Active,25,Other,Married,Sales,Engineer,M110,New York,Remote,High School,Marketing,12,8,3,8,3551,-2,4,2023-11-15,2,2,No,0,63,9,9,56,0
E11344,2011-08-12,,Active,28,Other,Single,Finance,Engineer,M105,New York,On-site,High School,Operations,3,7,3,4,11484,13,3,2023-08-01,4,3,No,4,32,3,12,67,0
E11345,2015-07-06,,Active,52,Female,Married,Operations,Executive,M108,London,Remote,Bachelor's,HR,10,3,7,3,4603,15,2,2023-10-24,5,4,Yes,2,81,13,4,74,0
E11346,2014-03-28,,Active,55,Female,Married,Sales,Technician,M133,Bangalore,On-site,Bachelor's,Marketing,5,0,5,8,5792,3,2,2023-12-15,4,1,No,5,28,3,16,81,0
E11347,2010-10-22,2017-12-13 00:00:00,Terminated,27,Male,Divorced,HR,Clerk,M137,Remote,Remote,High School,Finance,14,9,7,9,16184,-4,3,2023-06-07,3,1,No,7,107,4,23,50,1
E11348,2015-06-09,,Active,59,Male,Single,R&D,Clerk,M101,Chennai,On-site,Master's,Technical,8,4,0,1,15588,18,4,2023-06-21,2,2,Yes,0,34,14,5,95,0
E11349,2018-07-15,,Active,55,Male,Divorced,Finance,Analyst,M131,New York,Remote,Master's,Finance,7,6,1,9,14550,12,3,2023-09-14,4,2,No,9,104,7,9,59,0
E11350,2014-08-18,,Active,36,Male,Married,HR,Clerk,M107,Bangalore,On-site,PhD,Finance,8,4,1,3,11484,13,5,2023-02-16,4,5,Yes,3,8,2,8,81,0
E11351,2013-02-10,,Active,35,Female,Married,Sales,Clerk,M147,London,Remote,High School,Finance,13,4,4,5,3113,0,4,2023-08-09,2,1,No,3,17,10,13,58,0
E11352,2015-08-27,,Active,27,Female,Single,IT,Analyst,M123,Chennai,Remote,Master's,Marketing,4,4,1,5,15228,9,3,2023-08-22,3,3,No,5,80,2,24,69,0
E11353,2022-03-14,,Active,58,Female,Single,Finance,Clerk,M124,Bangalore,On-site,Master's,HR,4,2,3,9,6156,-4,3,2023-06-07,3,3,Yes,0,5,9,22,74,0
E11354,2022-06-10,,Active,53,Male,Married,Sales,Clerk,M114,Remote,On-site,Master's,Finance,3,5,7,4,18458,13,4,2023-01-15,4,5,No,5,48,4,1,77,0
E11355,2012-10-04,,Active,24,Male,Married,Sales,Manager,M123,New York,On-site,Bachelor's,Marketing,8,3,4,9,9342,16,4,2023-03-25,2,1,No,9,53,11,15,65,0
E11356,2016-11-19,2022-04-16 00:00:00,Terminated,24,Female,Divorced,HR,Executive,M109,Remote,Remote,Master's,HR,13,9,4,6,3633,-1,3,2023-06-15,1,4,No,8,85,7,19,77,1
E11357,2019-08-28,2023-12-15 00:00:00,Terminated,43,Male,Married,Sales,Analyst,M108,London,Remote,High School,Technical,9,1,5,4,13083,8,3,2023-01-23,1,4,No,0,28,13,24,69,1
E11358,2022-10-26,,Active,43,Male,Married,Finance,Manager,M108,New York,On-site,High School,HR,7,3,5,5,10778,-9,3,2023-07-04,5,3,Yes,2,38,9,14,76,0
E11359,2013-06-01,,Active,31,Other,Divorced,Operations,Technician,M103,Chennai,Remote,High School,HR,5,5,1,0,10775,-9,1,2023-07-28,2,4,Yes,4,43,7,2,75,0
E11360,2020-09-07,,Active,24,Female,Married,Finance,Analyst,M132,New York,Hybrid,Master's,Finance,9,5,7,7,12065,12,4,2023-02-04,3,2,No,9,46,5,23,75,0
E11361,2013-12-06,,Active,33,Male,Married,Sales,Executive,M104,Remote,On-site,High School,Marketing,13,8,4,4,13751,14,5,2023-07-13,5,2,No,1,11,1,0,75,0
E11362,2011-07-26,,Active,50,Female,Single,HR,Clerk,M149,Bangalore,On-site,High School,Operations,13,7,7,4,5803,19,3,2023-08-27,3,5,No,2,27,12,14,71,0
E11363,2016-07-10,,Active,38,Female,Single,Finance,Clerk,M138,Bangalore,Remote,Master's,Technical,5,4,0,9,10306,18,5,2023-06-30,5,4,Yes,1,25,9,23,87,0
E11364,2013-05-30,2022-05-13 00:00:00,Terminated,28,Female,Married,IT,Manager,M102,Bangalore,Remote,High School,Marketing,5,9,6,5,12713,5,2,2023-01-31,3,5,No,3,47,8,10,56,1
E11365,2015-09-16,,Active,34,Female,Divorced,Operations,Manager,M109,London,On-site,Master's,Finance,5,2,4,5,13528,1,3,2023-10-14,4,1,No,7,64,5,22,53,0
E11366,2010-10-05,,Active,23,Male,Single,R&D,Technician,M146,London,On-site,Master's,Marketing,6,3,2,7,17056,-3,2,2023-07-19,3,4,No,8,28,9,18,85,0
E11367,2015-03-03,,Active,25,Female,Single,HR,Technician,M101,Bangalore,On-site,High School,Operations,5,4,0,3,8648,15,4,2023-06-30,2,3,No,7,104,8,1,73,0
E11368,2022-07-16,,Active,31,Male,Married,HR,Executive,M149,Chennai,Remote,High School,Technical,7,0,3,3,8771,-1,2,2023-07-03,5,3,No,9,71,4,19,88,0
E11369,2013-06-19,,Active,45,Male,Single,R&D,Clerk,M111,Remote,Remote,Bachelor's,HR,6,8,1,2,15310,12,3,2023-03-24,1,1,No,9,97,2,0,79,0
E11370,2012-11-06,,Active,38,Female,Married,R&D,Engineer,M129,Chennai,On-site,PhD,Technical,1,3,1,8,14176,4,4,2023-02-13,4,2,No,0,32,9,15,86,0
E11371,2012-07-06,,Active,27,Female,Married,Finance,Technician,M126,Bangalore,On-site,Master's,Operations,9,7,5,7,6563,5,4,2023-02-27,3,2,Yes,8,70,13,8,86,0
E11372,2012-06-04,2013-01-19 00:00:00,Terminated,40,Female,Single,Sales,Clerk,M127,Remote,On-site,Bachelor's,Technical,3,4,2,4,19134,14,3,2023-05-21,1,2,Yes,4,8,14,23,58,1
E11373,2017-07-15,,Active,26,Female,Divorced,Sales,Technician,M138,London,Hybrid,Bachelor's,Technical,13,4,1,7,14457,-7,4,2023-11-13,5,4,Yes,1,85,13,12,72,0
E11374,2010-01-22,2021-10-04 00:00:00,Terminated,53,Female,Married,IT,Analyst,M129,New York,On-site,Bachelor's,Finance,10,1,7,5,15115,15,3,2023-03-09,4,5,Yes,8,88,9,23,78,1
E11375,2022-07-06,,Active,31,Female,Married,Operations,Manager,M133,New York,Remote,Master's,HR,6,7,3,4,7217,18,3,2023-06-28,4,1,No,1,40,7,23,95,0
E11376,2018-09-27,2022-06-10 00:00:00,Terminated,30,Female,Single,Sales,Clerk,M128,Remote,Remote,Bachelor's,Operations,1,9,4,8,7746,12,4,2023-05-05,4,4,No,0,61,8,24,92,1
E11377,2016-06-11,,Active,48,Male,Single,IT,Technician,M131,Chennai,Hybrid,High School,Finance,3,6,1,8,11639,-6,3,2023-07-09,1,3,No,2,94,4,2,54,0
E11378,2011-11-18,,Active,34,Male,Divorced,IT,Manager,M119,Remote,Remote,Master's,Technical,1,1,3,7,15675,6,4,2023-12-17,5,5,No,5,61,11,6,82,0
E11379,2010-10-12,,Active,40,Male,Single,HR,Engineer,M148,Chennai,On-site,Bachelor's,Technical,14,5,5,9,7898,-1,4,2023-07-10,3,5,No,2,90,10,16,89,0
E11380,2020-04-05,,Active,42,Male,Single,HR,Technician,M126,Chennai,Hybrid,High School,Marketing,1,8,0,2,16478,-7,3,2023-03-13,5,4,No,5,23,4,12,84,0
E11381,2012-02-02,2016-07-15 00:00:00,Terminated,45,Female,Single,Operations,Clerk,M129,New York,Remote,Master's,Finance,13,7,6,8,9944,-10,2,2023-11-24,4,3,No,2,35,11,16,62,1
E11382,2016-08-25,,Active,59,Female,Single,Finance,Analyst,M111,London,Remote,Bachelor's,Operations,6,9,7,5,12292,-10,4,2023-11-03,5,5,Yes,9,46,13,7,72,0
E11383,2016-11-12,,Active,25,Other,Single,R&D,Manager,M141,Bangalore,On-site,Bachelor's,Operations,10,2,3,8,12592,-4,3,2023-03-27,3,4,No,1,64,1,6,96,0
E11384,2010-01-29,,Active,45,Female,Single,R&D,Manager,M132,London,On-site,Bachelor's,Operations,14,6,5,0,8863,-8,3,2023-06-17,5,3,No,1,93,13,24,98,0
E11385,2012-06-25,,Active,56,Female,Divorced,Operations,Analyst,M121,Bangalore,Remote,Bachelor's,Operations,1,3,2,0,13546,5,1,2023-06-06,4,4,No,3,34,9,13,75,0
E11386,2018-07-02,,Active,24,Male,Married,IT,Clerk,M138,New York,Hybrid,Bachelor's,Technical,3,3,3,5,18607,14,4,2023-11-25,4,3,No,2,52,14,21,83,0
E11387,2020-12-13,,Active,25,Male,Single,Operations,Executive,M134,Bangalore,Remote,Master's,Technical,6,6,6,3,3293,16,3,2023-05-25,3,1,No,7,77,10,8,95,0
E11388,2018-03-14,,Active,58,Male,Married,R&D,Engineer,M140,Chennai,Hybrid,Bachelor's,Finance,5,6,1,4,12769,5,3,2023-01-01,2,2,No,0,110,9,7,87,0
E11389,2016-11-11,,Active,56,Female,Single,IT,Executive,M122,Remote,Remote,Bachelor's,HR,3,0,4,4,7268,4,4,2023-12-30,5,4,No,5,34,5,0,76,0
E11390,2022-10-10,,Active,52,Male,Married,R&D,Analyst,M148,Bangalore,On-site,Bachelor's,Operations,8,0,3,2,10197,12,2,2023-04-06,4,4,No,5,45,14,23,87,0
E11391,2019-11-19,,Active,46,Female,Single,Finance,Engineer,M127,London,Remote,Bachelor's,Technical,4,5,2,8,8282,0,1,2023-07-31,5,4,Yes,4,36,11,10,99,0
E11392,2019-09-24,,Active,34,Female,Single,HR,Clerk,M108,New York,Remote,High School,Finance,1,1,0,0,10195,11,3,2023-01-01,3,4,Yes,9,115,7,15,58,0
E11393,2013-12-24,,Active,25,Male,Divorced,HR,Technician,M140,New York,Remote,Bachelor's,Operations,13,2,2,5,14625,7,4,2023-06-18,1,1,No,7,63,3,14,99,0
E11394,2019-03-11,,Active,35,Male,Single,IT,Technician,M146,Remote,Hybrid,Bachelor's,HR,6,1,5,1,11495,10,3,2023-08-07,1,2,No,0,113,11,20,66,0
E11395,2011-05-31,2016-12-16 00:00:00,Terminated,34,Female,Married,Operations,Executive,M131,Chennai,On-site,Bachelor's,Operations,9,1,0,1,5951,13,3,2023-05-31,4,2,No,4,52,8,8,88,1
E11396,2010-02-08,2017-10-11 00:00:00,Terminated,48,Male,Single,R&D,Clerk,M101,Chennai,On-site,Bachelor's,Marketing,11,7,3,8,12953,9,3,2023-10-01,3,5,Yes,3,83,9,8,71,1
E11397,2019-02-25,,Active,27,Female,Single,Sales,Engineer,M139,New York,Hybrid,Master's,Operations,1,7,7,9,5930,19,2,2023-09-01,3,1,Yes,7,104,12,11,63,0
E11398,2012-06-05,,Active,38,Female,Married,Finance,Executive,M134,Chennai,On-site,High School,Marketing,7,5,4,1,5716,-3,3,2023-04-05,5,2,No,9,103,8,16,61,0
E11399,2017-10-15,,Active,57,Female,Married,R&D,Analyst,M147,Remote,Remote,Bachelor's,HR,6,2,2,8,9966,14,4,2023-06-05,4,2,Yes,1,69,13,18,66,0
E11400,2016-01-14,,Active,56,Female,Single,Sales,Executive,M124,New York,Hybrid,Bachelor's,Marketing,13,4,4,7,6375,13,3,2023-03-26,1,3,No,9,25,5,2,62,0
E11401,2013-01-03,,Active,38,Female,Single,Finance,Clerk,M128,Chennai,On-site,Bachelor's,HR,11,6,5,6,11143,-5,4,2023-05-20,3,3,Yes,6,40,12,2,91,0
E11402,2014-12-29,,Active,23,Other,Single,Finance,Clerk,M104,Bangalore,Hybrid,Bachelor's,Finance,8,4,3,7,4610,7,3,2023-08-17,3,1,No,1,71,6,9,75,0
E11403,2018-10-07,2019-09-02 00:00:00,Terminated,34,Male,Divorced,HR,Technician,M118,Bangalore,On-site,High School,Marketing,5,6,4,8,3122,-3,3,2023-03-29,1,1,No,7,83,3,21,75,1
E11404,2018-08-22,,Active,23,Female,Married,IT,Analyst,M129,Chennai,Remote,Bachelor's,Operations,6,9,7,9,14909,9,4,2023-02-18,5,2,Yes,4,92,3,7,98,0
E11405,2018-06-21,,Active,49,Male,Single,R&D,Technician,M123,Bangalore,On-site,Bachelor's,Operations,9,6,4,8,14656,6,3,2023-08-31,5,3,Yes,1,20,14,18,82,0
E11406,2019-09-01,,Active,47,Male,Divorced,Finance,Engineer,M137,Remote,Remote,Bachelor's,Finance,13,3,2,2,18964,18,3,2023-04-07,5,3,No,0,62,14,18,72,0
E11407,2020-05-06,,Active,43,Male,Single,R&D,Engineer,M127,London,Remote,Bachelor's,Technical,13,9,3,9,17452,-6,2,2023-01-16,5,2,No,8,11,13,21,97,0
E11408,2017-12-06,,Active,24,Female,Single,Finance,Manager,M116,Remote,On-site,Bachelor's,HR,8,9,4,0,11359,-8,4,2023-09-13,4,2,Yes,1,84,7,13,72,0
E11409,2019-06-16,,Active,56,Male,Single,Operations,Clerk,M145,Remote,Remote,Master's,Technical,6,5,0,7,10982,8,3,2023-06-04,5,5,No,0,32,9,22,76,0
E11410,2019-08-13,,Active,33,Male,Married,HR,Analyst,M127,Chennai,Hybrid,Bachelor's,Technical,8,8,1,9,18370,-4,5,2023-06-30,5,4,No,6,54,9,6,64,0
E11411,2012-09-15,,Active,45,Other,Single,IT,Analyst,M109,Remote,Remote,High School,Finance,7,3,7,3,14649,1,3,2023-12-14,4,1,No,5,16,2,7,63,0
E11412,2021-04-09,,Active,26,Female,Married,Sales,Technician,M105,Chennai,Hybrid,Bachelor's,Finance,4,9,0,4,19628,-10,5,2023-06-13,3,1,Yes,7,29,11,4,92,0
E11413,2021-01-09,,Active,41,Female,Divorced,Sales,Executive,M108,New York,On-site,High School,Marketing,6,0,5,5,4352,-8,1,2023-10-17,2,5,No,9,34,7,5,52,0
E11414,2021-06-11,2022-12-06 00:00:00,Terminated,34,Female,Single,Operations,Executive,M118,Chennai,Remote,Master's,Marketing,11,7,4,5,11003,-1,3,2023-11-17,5,3,No,2,76,14,21,77,1
E11415,2014-08-10,,Active,33,Other,Single,HR,Technician,M135,Chennai,On-site,Master's,Marketing,6,3,3,6,16112,-5,4,2023-01-04,2,4,Yes,2,15,8,24,76,0
E11416,2022-10-10,,Active,34,Female,Single,Finance,Executive,M106,New York,Hybrid,High School,Marketing,0,7,0,9,4117,5,3,2023-04-28,1,3,No,5,64,14,8,94,0
E11417,2020-11-07,,Active,31,Male,Married,HR,Analyst,M143,London,On-site,Bachelor's,Marketing,3,8,3,2,13175,3,3,2023-01-26,2,5,No,5,46,13,2,90,0
E11418,2012-07-22,,Active,54,Female,Divorced,IT,Technician,M123,New York,On-site,PhD,Operations,4,7,7,1,19256,-3,3,2023-05-28,1,5,No,2,104,1,20,89,0
E11419,2019-11-08,2022-09-09 00:00:00,Terminated,37,Female,Single,Sales,Executive,M146,Chennai,On-site,Master's,Finance,11,0,5,8,11170,-5,2,2023-07-24,2,5,Yes,5,104,10,22,54,1
E11420,2018-11-08,,Active,56,Male,Single,R&D,Manager,M126,Bangalore,On-site,Bachelor's,HR,5,8,0,1,3458,0,3,2023-04-09,5,1,No,0,115,4,11,51,0
E11421,2015-06-04,,Active,24,Male,Single,Sales,Clerk,M139,Chennai,Hybrid,Bachelor's,HR,6,4,3,8,3518,-7,3,2023-05-18,2,1,No,0,59,9,16,88,0
E11422,2015-01-30,,Active,26,Male,Single,IT,Manager,M124,New York,On-site,Bachelor's,HR,4,7,4,9,12809,-3,3,2023-09-21,3,3,Yes,4,40,9,13,60,0
E11423,2018-05-15,,Active,47,Female,Married,Finance,Executive,M110,Chennai,Hybrid,Master's,HR,1,5,2,3,7231,15,3,2023-05-25,2,2,Yes,3,53,5,14,92,0
E11424,2012-03-03,2015-05-26 00:00:00,Terminated,32,Male,Single,HR,Engineer,M115,New York,On-site,Master's,HR,4,6,6,0,12657,-6,3,2023-03-10,1,1,No,1,50,7,18,73,1
E11425,2012-03-02,,Active,28,Other,Single,Sales,Analyst,M138,Remote,Hybrid,Bachelor's,Operations,4,2,0,2,13761,-1,4,2023-10-13,3,4,No,2,98,11,22,80,0
E11426,2014-12-15,,Active,31,Female,Married,Sales,Manager,M120,London,Remote,High School,Finance,6,8,5,9,11385,11,1,2023-04-05,2,4,No,0,74,6,18,66,0
